sample	protocol	fct	total	chr	proportion	p	a	b	n	mp	sdp	N	Z	pos	keep	site_name	point_type	shapeCol
Individual_2735	Protocol_7	Site_345	833443	chr18	24198	0.029033779154663247	2290.3484812228235	76900.55618949946	833443	0.028921862816773572	6.231752157948429e-4	271150	0.17959048282581078	FALSE	TRUE	CRU	Reference	Control
CRU024	Protocol_7	Site_345	977523	chr18	28648	0.02930672730974105	2290.3484812228235	76900.55618949946	977523	0.02892186281677357	6.19177325123107e-4	271150	0.6215739455429208	TRUE	TRUE	CRU	CRU024	Important
Individual_2741	Protocol_7	Site_345	543522	chr18	15792	0.02905494165829534	2290.3484812228235	76900.55618949946	543522	0.02892186281677357	6.374339553009181e-4	271150	0.20877275271435328	FALSE	TRUE	CRU	Reference	Control
Individual_2742	Protocol_7	Site_345	281290	chr18	8177	0.02906964342849017	2290.3484812228235	76900.55618949946	281290	0.028921862816773572	6.741612878998946e-4	271150	0.2192066117841839	FALSE	TRUE	CRU	Reference	Control
Individual_2743	Protocol_7	Site_345	9416	chr18	280	0.029736618521665252	2290.3484812228235	76900.55618949946	9416	0.028921862816773572	0.0018268394554826343	271150	0.44599195755624244	FALSE	TRUE	CRU	Reference	Control
Individual_3641	Protocol_7	Site_468	1114139	chr18	32592	0.029253082425083406	2290.3484812228235	76900.55618949946	1114139	0.028921862816773572	6.163258716819813e-4	271150	0.5374098728095258	FALSE	TRUE	ERE	Reference	Control
Individual_3642	Protocol_7	Site_468	1467102	chr18	43139	0.029404226836307223	2290.3484812228235	76900.55618949946	1467102	0.028921862816773572	6.113860876266499e-4	271150	0.7889679358032968	FALSE	TRUE	ERE	Reference	Control
Individual_3643	Protocol_7	Site_468	387527	chr18	11509	0.029698575841167196	2290.3484812228235	76900.55618949946	387527	0.02892186281677357	6.53545867414118e-4	271150	1.1884598512830395	FALSE	TRUE	ERE	Reference	Control
ERE004	Protocol_7	Site_468	452307	chr18	13170	0.02911739150621149	2290.3484812228235	76900.55618949946	452307	0.028921862816773572	6.455560399294155e-4	271150	0.3028841453629584	TRUE	TRUE	ERE	ERE004	Important
Individual_3645	Protocol_7	Site_468	548975	chr18	16210	0.029527756273054328	2290.3484812228235	76900.55618949946	548975	0.028921862816773572	6.370312264139087e-4	271150	0.9511204963869053	FALSE	TRUE	ERE	Reference	Control
Individual_3646	Protocol_7	Site_468	7385	chr18	243	0.03290453622207177	2290.3484812228235	76900.55618949946	7385	0.02892186281677357	0.0020390275528472707	271150	1.9532219659007788	FALSE	TRUE	ERE	Reference	Control
Individual_4987	Protocol_5	Site_613	741569	chr18	20963	0.02826844164197802	1640.5461498698623	57558.338059891554	741569	0.027712450526210252	7.010547547347518e-4	271150	0.7930780185324207	FALSE	TRUE	HKI	Reference	Control
HKI002	Protocol_5	Site_613	133789	chr18	3759	0.028096480278647723	1640.5461498698623	57558.338059891554	133789	0.02771245052621025	8.102689888040855e-4	271150	0.47395341268617747	TRUE	TRUE	HKI	HKI002	Important
Individual_4989	Protocol_5	Site_613	3332	chr18	98	0.029411764705882353	1640.5461498698623	57558.338059891554	3332	0.027712450526210245	0.0029225987050898908	271150	0.5814394486361211	FALSE	TRUE	HKI	Reference	Control
Individual_4990	Protocol_5	Site_613	741103	chr18	21000	0.02833614220965237	1640.5461498698623	57558.338059891554	741103	0.02771245052621025	7.010710488624711e-4	271150	0.8896269279042371	FALSE	TRUE	HKI	Reference	Control
Individual_4991	Protocol_5	Site_613	349770	chr18	9836	0.02812133687852017	1640.5461498698623	57558.338059891554	349770	0.027712450526210252	7.295049679428711e-4	271150	0.5604983794187659	FALSE	TRUE	HKI	Reference	Control
Individual_4992	Protocol_5	Site_613	1538	chr18	37	0.024057217165149546	1640.5461498698623	57558.338059891554	1538	0.02771245052621025	0.004239576593109806	271150	-0.8621694362123844	FALSE	TRUE	HKI	Reference	Control
Individual_7380	Protocol_5	Site_882	8963	chr18	241	0.02688831864331139	1640.5461498698623	57558.338059891554	8963	0.02771245052621025	0.0018604521060578162	271150	-0.44297398477251954	FALSE	TRUE	LAZ	Reference	Control
Individual_7381	Protocol_5	Site_882	620188	chr18	16778	0.027053087128419126	1640.5461498698623	57558.338059891554	620188	0.02771245052621025	7.06108271252599e-4	271150	-0.9337992835311878	FALSE	TRUE	LAZ	Reference	Control
Individual_7385	Protocol_5	Site_882	42367	chr18	1244	0.02936247551160101	1640.5461498698623	57558.338059891554	42367	0.027712450526210252	0.0010445625937001207	271150	1.5796324656293959	FALSE	TRUE	LAZ	Reference	Control
Individual_7386	Protocol_5	Site_882	116244	chr18	3192	0.02745948177970476	1640.5461498698623	57558.338059891554	116244	0.02771245052621025	8.28813860468902e-4	271150	-0.305217804106668	FALSE	TRUE	LAZ	Reference	Control
LAZ019	Protocol_5	Site_882	142574	chr18	3881	0.027220951926718757	1640.5461498698623	57558.338059891554	142574	0.02771245052621025	8.025750100885248e-4	271150	-0.6124020724708066	TRUE	TRUE	LAZ	LAZ019	Important
Individual_7388	Protocol_5	Site_882	613669	chr18	17065	0.027808150647987757	1640.5461498698623	57558.338059891554	613669	0.02771245052621025	7.064349974786516e-4	271150	0.13546911197643619	FALSE	TRUE	LAZ	Reference	Control
Individual_7389	Protocol_5	Site_882	117680	chr18	3398	0.028874915023793336	1640.5461498698623	57558.338059891554	117680	0.02771245052621025	8.271057958680857e-4	271150	1.4054604663518622	FALSE	TRUE	LAZ	Reference	Control
Individual_15207	Protocol_5	Site_1791	1488	chr18	30	0.020161290322580645	1640.5461498698623	57558.338059891554	1488	0.027712450526210245	0.004308443019446071	271150	-1.7526424672550132	FALSE	TRUE	YUN	Reference	Control
Individual_15478	Protocol_5	Site_1791	322625	chr18	8953	0.027750484308407593	1640.5461498698623	57558.338059891554	322625	0.02771245052621025	7.339338795352913e-4	271150	0.051821810190077276	FALSE	TRUE	YUN	Reference	Control
Individual_15482	Protocol_5	Site_1791	987933	chr18	26741	0.02706762503125212	1640.5461498698623	57558.338059891554	987933	0.02771245052621025	6.94562520653101e-4	271150	-0.9283908586829523	FALSE	TRUE	YUN	Reference	Control
Individual_15484	Protocol_5	Site_1791	463887	chr18	12906	0.02782143065013678	1640.5461498698623	57558.338059891554	463887	0.02771245052621025	7.163987150940473e-4	271150	0.1521221655349056	FALSE	TRUE	YUN	Reference	Control
Individual_15498	Protocol_5	Site_1791	290862	chr18	8052	0.02768323122305423	1640.5461498698623	57558.338059891554	290862	0.02771245052621025	7.40120951842539e-4	271150	-0.03947909200959161	FALSE	TRUE	YUN	Reference	Control
Individual_15500	Protocol_5	Site_1791	546869	chr18	15660	0.028635742746434704	1640.5461498698623	57558.338059891554	546869	0.02771245052621025	7.102207912333431e-4	271150	1.3000073098692322	FALSE	TRUE	YUN	Reference	Control
Individual_15502	Protocol_5	Site_1791	759710	chr18	20982	0.0276184333495676	1640.5461498698623	57558.338059891554	759710	0.02771245052621025	7.004356929565986e-4	271150	-0.13422670715964763	FALSE	TRUE	YUN	Reference	Control
Individual_15503	Protocol_5	Site_1791	545022	chr18	15265	0.028008043711996947	1640.5461498698623	57558.338059891554	545022	0.027712450526210245	7.103383276817921e-4	271150	0.41613013724231723	FALSE	TRUE	YUN	Reference	Control
Individual_15509	Protocol_5	Site_1791	24853	chr18	741	0.029815314046593974	1640.5461498698623	57558.338059891554	24853	0.027712450526210245	0.0012406769560912537	271150	1.694932359353872	FALSE	TRUE	YUN	Reference	Control
YUN039	Protocol_5	Site_1791	254544	chr18	7059	0.027731944182538187	1640.5461498698623	57558.338059891554	254544	0.02771245052621025	7.489967083334207e-4	271150	0.026026357807785033	TRUE	TRUE	YUN	YUN039	Important
Individual_15519	Protocol_5	Site_1791	16293	chr18	429	0.026330325906831153	1640.5461498698623	57558.338059891554	16293	0.02771245052621025	0.0014521918758026583	271150	-0.9517506897049431	FALSE	TRUE	YUN	Reference	Control
CRU001	Protocol_7	Site_345	445079	chr19	8239	0.01851132046221008	83.67375703863891	4325.998956147912	445079	0.018975049279377005	0.0020645237839334077	271150	-0.22461781296770097	TRUE	TRUE	CRU	CRU001	Important
Individual_2718	Protocol_7	Site_345	594058	chr19	10573	0.017797925455090242	83.67375703863891	4325.998956147912	594058	0.018975049279377005	0.0020619825709000143	271150	-0.5708699195129333	FALSE	TRUE	CRU	Reference	Control
Individual_2723	Protocol_7	Site_345	517151	chr19	9293	0.017969606555918873	83.67375703863891	4325.998956147912	517151	0.018975049279377005	0.0020631119772777542	271150	-0.4873427785460289	FALSE	TRUE	CRU	Reference	Control
Individual_2724	Protocol_7	Site_345	1124129	chr19	22385	0.01991319501587451	83.67375703863891	4325.998956147912	1124129	0.018975049279377005	0.002058397347087241	271150	0.45576513097679644	FALSE	TRUE	CRU	Reference	Control
Individual_2725	Protocol_7	Site_345	211976	chr19	3932	0.018549269728648527	83.67375703863891	4325.998956147912	211976	0.018975049279377005	0.0020756301521392666	271150	-0.20513266792238702	FALSE	TRUE	CRU	Reference	Control
Individual_2727	Protocol_7	Site_345	242494	chr19	4465	0.01841282670911445	83.67375703863891	4325.998956147912	242494	0.018975049279377005	0.002072966781385481	271150	-0.27121639155586874	FALSE	TRUE	CRU	Reference	Control
Individual_2728	Protocol_7	Site_345	483899	chr19	8954	0.018503861342966197	83.67375703863891	4325.998956147912	483899	0.018975049279377	0.0020637112083244477	271150	-0.22832067515559393	FALSE	TRUE	CRU	Reference	Control
CRU013	Protocol_7	Site_345	1569953	chr19	30337	0.01932350841076134	83.67375703863891	4325.998956147912	1569953	0.018975049279377005	0.0020572550305986955	271150	0.16938061941835617	TRUE	TRUE	CRU	CRU013	Important
Individual_2735	Protocol_7	Site_345	833443	chr19	16027	0.019229869349193646	83.67375703863891	4325.998956147912	833443	0.01897504927937701	0.0020597994808622586	271150	0.12371110498094065	FALSE	TRUE	CRU	Reference	Control
CRU024	Protocol_7	Site_345	977523	chr19	17926	0.01833818743906793	83.67375703863891	4325.998956147912	977523	0.018975049279377005	0.0020590003928583622	271150	-0.3093063228729963	TRUE	TRUE	CRU	CRU024	Important
Individual_2741	Protocol_7	Site_345	543522	chr19	10525	0.019364441549744076	83.67375703863891	4325.998956147912	543522	0.01897504927937701	0.0020626887746637334	271150	0.18877897390533283	FALSE	TRUE	CRU	Reference	Control
Individual_2742	Protocol_7	Site_345	281290	chr19	5172	0.018386718333392584	83.67375703863891	4325.998956147912	281290	0.01897504927937701	0.0020704120719915657	271150	-0.2841612807147605	FALSE	TRUE	CRU	Reference	Control
Individual_2743	Protocol_7	Site_345	9416	chr19	184	0.01954120645709431	83.67375703863891	4325.998956147912	9416	0.018975049279377005	0.0024893672824708047	271150	0.22743015130952005	FALSE	TRUE	CRU	Reference	Control
Individual_3641	Protocol_7	Site_468	1114139	chr19	20497	0.018397165883251552	83.67375703863891	4325.998956147912	1114139	0.018975049279377005	0.002058433405901083	271150	-0.2807394178839046	FALSE	TRUE	ERE	Reference	Control
Individual_3642	Protocol_7	Site_468	1467102	chr19	27275	0.01859107274068197	83.67375703863891	4325.998956147912	1467102	0.01897504927937701	0.0020574570004761256	271150	-0.18662676236061307	FALSE	TRUE	ERE	Reference	Control
Individual_3643	Protocol_7	Site_468	387527	chr19	7067	0.01823614870705783	83.67375703863891	4325.998956147912	387527	0.018975049279377005	0.0020660271953846397	271150	-0.3576431975192909	FALSE	TRUE	ERE	Reference	Control
ERE004	Protocol_7	Site_468	452307	chr19	8410	0.01859356587450559	83.67375703863891	4325.998956147912	452307	0.018975049279377005	0.002064361946360182	271150	-0.18479482512455514	TRUE	TRUE	ERE	ERE004	Important
Individual_3645	Protocol_7	Site_468	548975	chr19	9173	0.016709321918120135	83.67375703863891	4325.998956147912	548975	0.018975049279377005	0.002062606327585168	271150	-1.0984778486108446	FALSE	TRUE	ERE	Reference	Control
Individual_3646	Protocol_7	Site_468	7385	chr19	97	0.013134732566012186	83.67375703863891	4325.998956147912	7385	0.018975049279377005	0.0025962515190941357	271150	-2.2495188429981456	FALSE	TRUE	ERE	Reference	Significant
Individual_4987	Protocol_5	Site_613	741569	chr19	15720	0.02119829712407072	77.44457091300517	3095.1101051119713	741569	0.024410791561215468	0.002745228144834054	271150	-1.1702103678304445	FALSE	TRUE	HKI	Reference	Control
HKI002	Protocol_5	Site_613	133789	chr19	2940	0.021974900776595984	77.44457091300517	3095.1101051119713	133789	0.024410791561215468	0.002771663912381966	271150	-0.8788550349620422	TRUE	TRUE	HKI	HKI002	Important
Individual_4989	Protocol_5	Site_613	3332	chr19	58	0.017406962785114045	77.44457091300517	3095.1101051119713	3332	0.024410791561215468	0.0038274340879670193	271150	-1.8299018650956254	FALSE	TRUE	HKI	Reference	Control
Individual_4990	Protocol_5	Site_613	741103	chr19	16279	0.021965907572901473	77.44457091300517	3095.1101051119713	741103	0.024410791561215468	0.0027452318215411236	271150	-0.89059290699227045	FALSE	TRUE	HKI	Reference	Control
Individual_4991	Protocol_5	Site_613	349770	chr19	7423	0.021222517654458643	77.44457091300517	3095.1101051119713	349770	0.024410791561215468	0.002751770220641699	271150	-1.158626502620315	FALSE	TRUE	HKI	Reference	Control
Individual_4992	Protocol_5	Site_613	1538	chr19	37	0.024057217165149546	77.44457091300517	3095.1101051119713	1538	0.02441079156121547	0.004794124292068618	271150	-0.07375161229150393	FALSE	TRUE	HKI	Reference	Control
Individual_7380	Protocol_5	Site_882	8963	chr19	260	0.029008144594443824	77.44457091300517	3095.1101051119713	8963	0.02441079156121547	0.0031875319747332836	271150	1.4422923659026308	FALSE	TRUE	LAZ	Reference	Control
Individual_7381	Protocol_5	Site_882	620188	chr19	16894	0.027240127187239997	77.44457091300517	3095.1101051119713	620188	0.024410791561215468	0.0027463723102959347	271150	1.0302083280615566	FALSE	TRUE	LAZ	Reference	Control
Individual_7385	Protocol_5	Site_882	42367	chr19	956	0.02256473198479949	77.44457091300517	3095.1101051119713	42367	0.02441079156121547	0.0028400891051060867	271150	-0.6500005838186633	FALSE	TRUE	LAZ	Reference	Control
Individual_7386	Protocol_5	Site_882	116244	chr19	3242	0.02788961150683046	77.44457091300517	3095.1101051119713	116244	0.024410791561215468	0.0027765047971067755	271150	1.2529493733416408	FALSE	TRUE	LAZ	Reference	Control
LAZ019	Protocol_5	Site_882	142574	chr19	3252	0.02280920784995862	77.44457091300517	3095.1101051119713	142574	0.024410791561215468	0.0027696852236046227	271150	-0.5782547769715356	TRUE	TRUE	LAZ	LAZ019	Important
Individual_7388	Protocol_5	Site_882	613669	chr19	13551	0.02208193667921958	77.44457091300517	3095.1101051119713	613669	0.024410791561215468	0.0027464465506680984	271150	-0.8479520132767093	FALSE	TRUE	LAZ	Reference	Control
Individual_7389	Protocol_5	Site_882	117680	chr19	2515	0.02137151597552685	77.44457091300517	3095.1101051119713	117680	0.024410791561215468	0.0027760547064542497	271150	-1.0948183328744876	FALSE	TRUE	LAZ	Reference	Control
Individual_15207	Protocol_5	Site_1791	1488	chr19	38	0.025537634408602152	77.44457091300517	3095.1101051119713	1488	0.02441079156121547	0.00484806875775246	271150	0.2324312842273053	FALSE	TRUE	YUN	Reference	Control
Individual_15478	Protocol_5	Site_1791	322625	chr19	7901	0.02448973266175901	77.44457091300517	3095.1101051119713	322625	0.024410791561215468	0.0027528106126280118	271150	0.02867654613848607	FALSE	TRUE	YUN	Reference	Control
Individual_15482	Protocol_5	Site_1791	987933	chr19	24691	0.02499258552958551	77.44457091300517	3095.1101051119713	987933	0.024410791561215468	0.0027437696089609616	271150	0.21204184435527756	FALSE	TRUE	YUN	Reference	Control
Individual_15484	Protocol_5	Site_1791	463887	chr19	12253	0.026413760247646516	77.44457091300517	3095.1101051119713	463887	0.024410791561215468	0.0027487260731456765	271150	0.7286898123459883	FALSE	TRUE	YUN	Reference	Control
Individual_15498	Protocol_5	Site_1791	290862	chr19	7221	0.024826206242135447	77.44457091300517	3095.1101051119713	290862	0.02441079156121547	0.002754273890317576	271150	0.15082547976812774	FALSE	TRUE	YUN	Reference	Control
Individual_15500	Protocol_5	Site_1791	546869	chr19	12553	0.02295430898441857	77.44457091300517	3095.1101051119713	546869	0.024410791561215468	0.002747309135089823	271150	-0.5301487765588773	FALSE	TRUE	YUN	Reference	Control
Individual_15502	Protocol_5	Site_1791	759710	chr19	18398	0.0242171354859091	77.44457091300517	3095.1101051119713	759710	0.024410791561215468	0.0027450885155855453	271150	-0.07054638646690818	FALSE	TRUE	YUN	Reference	Control
Individual_15503	Protocol_5	Site_1791	545022	chr19	13071	0.023982518136882548	77.44457091300517	3095.1101051119713	545022	0.02441079156121547	0.002747335984941399	271150	-0.15588680331796329	FALSE	TRUE	YUN	Reference	Control
Individual_15509	Protocol_5	Site_1791	24853	chr19	480	0.019313563754878686	77.44457091300517	3095.1101051119713	24853	0.024410791561215468	0.0029089692538211026	271150	-1.7522453355741978	FALSE	TRUE	YUN	Reference	Control
YUN039	Protocol_5	Site_1791	254544	chr19	5637	0.02214548368847822	77.44457091300517	3095.1101051119713	254544	0.024410791561215468	0.0027563931290589005	271150	-0.8218377302045733	TRUE	TRUE	YUN	YUN039	Important
Individual_15519	Protocol_5	Site_1791	16293	chr19	409	0.025102804885533663	77.44457091300517	3095.1101051119713	16293	0.024410791561215468	0.002994224058267154	271150	0.23111607910821616	FALSE	TRUE	YUN	Reference	Control
CRU001	Protocol_7	Site_345	445079	chr20	10200	0.022917279853688896	507.514494817986	21679.803839113738	445079	0.022874080011815987	0.0010283680557038972	271150	0.042008152269315174	TRUE	TRUE	CRU	CRU001	Important
Individual_2718	Protocol_7	Site_345	594058	chr20	13251	0.022305902790636604	507.514494817986	21679.803839113738	594058	0.022874080011815984	0.00102222684744835	271150	-0.5558230275380125	FALSE	TRUE	CRU	Reference	Control
Individual_2723	Protocol_7	Site_345	517151	chr20	11871	0.022954610935684162	507.514494817986	21679.803839113738	517151	0.022874080011815984	0.0010249598296460435	271150	0.0785698341914424	FALSE	TRUE	CRU	Reference	Control
Individual_2724	Protocol_7	Site_345	1124129	chr20	26251	0.023352302093443012	507.514494817986	21679.803839113738	1124129	0.022874080011815984	0.0010135123670394323	271150	0.47184632095211765	FALSE	TRUE	CRU	Reference	Control
Individual_2725	Protocol_7	Site_345	211976	chr20	4836	0.022813903460769145	507.514494817986	21679.803839113738	211976	0.02287408001181598	0.0010548749430164027	271150	-0.05704614698189823	FALSE	TRUE	CRU	Reference	Control
Individual_2727	Protocol_7	Site_345	242494	chr20	5382	0.022194363571882193	507.514494817986	21679.803839113738	242494	0.022874080011815987	0.0010485666403897422	271150	-0.6482338973526284	FALSE	TRUE	CRU	Reference	Control
Individual_2728	Protocol_7	Site_345	483899	chr20	11214	0.02317425743801909	507.514494817986	21679.803839113738	483899	0.022874080011815984	0.001026407523847744	271150	0.2924544288976141	FALSE	TRUE	CRU	Reference	Control
CRU013	Protocol_7	Site_345	1569953	chr20	36533	0.023270123373120087	507.514494817986	21679.803839113738	1569953	0.022874080011815987	0.0010107232021753939	271150	0.3918415649820744	TRUE	TRUE	CRU	CRU013	Important
Individual_2735	Protocol_7	Site_345	833443	chr20	19163	0.022992574177238274	507.514494817986	21679.803839113738	833443	0.022874080011815984	0.0010169275699339277	271150	0.11652173559419728	FALSE	TRUE	CRU	Reference	Control
CRU024	Protocol_7	Site_345	977523	chr20	22442	0.022958027586051685	507.514494817986	21679.803839113738	977523	0.022874080011815987	0.0010149823399302714	271150	0.08270840874085081	TRUE	TRUE	CRU	CRU024	Important
Individual_2741	Protocol_7	Site_345	543522	chr20	12594	0.02317109519025909	507.514494817986	21679.803839113738	543522	0.022874080011815984	0.0010239364265425181	271150	0.2900718938635903	FALSE	TRUE	CRU	Reference	Control
Individual_2742	Protocol_7	Site_345	281290	chr20	6496	0.023093604465142734	507.514494817986	21679.803839113738	281290	0.022874080011815984	0.001042487516761798	271150	0.2105775367062835	FALSE	TRUE	CRU	Reference	Control
Individual_2743	Protocol_7	Site_345	9416	chr20	221	0.023470688190314358	507.514494817986	21679.803839113738	9416	0.022874080011815984	0.001838730198593314	271150	0.32446749335753455	FALSE	TRUE	CRU	Reference	Control
Individual_3641	Protocol_7	Site_468	1114139	chr20	25318	0.022724274080702676	507.514494817986	21679.803839113738	1114139	0.022874080011815984	0.0010136003111307663	271150	-0.14779586141423418	FALSE	TRUE	ERE	Reference	Control
Individual_3642	Protocol_7	Site_468	1467102	chr20	33209	0.022635781288553897	507.514494817986	21679.803839113738	1467102	0.022874080011815987	0.0010112167939246007	271150	-0.23565542492350927	FALSE	TRUE	ERE	Reference	Control
Individual_3643	Protocol_7	Site_468	387527	chr20	8803	0.022715836573967748	507.514494817986	21679.803839113738	387527	0.022874080011815984	0.0010319875988079683	271150	-0.15333850719816797	FALSE	TRUE	ERE	Reference	Control
ERE004	Protocol_7	Site_468	452307	chr20	10619	0.02347741688720272	507.514494817986	21679.803839113738	452307	0.022874080011815984	0.0010279778207538772	271150	0.5869162380801873	TRUE	TRUE	ERE	ERE004	Important
Individual_3645	Protocol_7	Site_468	548975	chr20	12264	0.022339815109977686	507.514494817986	21679.803839113738	548975	0.022874080011815984	0.0010237369555658902	271150	-0.5218771276484523	FALSE	TRUE	ERE	Reference	Control
Individual_3646	Protocol_7	Site_468	7385	chr20	153	0.02071767095463778	507.514494817986	21679.803839113738	7385	0.022874080011815984	0.0020084097790904628	271150	-1.0736897816514146	FALSE	TRUE	ERE	Reference	Control
Individual_4987	Protocol_5	Site_613	741569	chr20	17366	0.023417915258054207	420.4274369135557	16203.45013208587	741569	0.025290575870071257	0.001231265698660083	271150	-1.5209232370031593	FALSE	TRUE	HKI	Reference	Control
HKI002	Protocol_5	Site_613	133789	chr20	3222	0.02408269738169805	420.4274369135557	16203.45013208587	133789	0.025290575870071257	0.0012911301420080008	271150	-0.9355203236868774	TRUE	TRUE	HKI	HKI002	Important
Individual_4989	Protocol_5	Site_613	3332	chr20	75	0.022509003601440578	420.4274369135557	16203.45013208587	3332	0.02529057587007126	0.0029800299782041188	271150	-0.9334041231044817	FALSE	TRUE	HKI	Reference	Control
Individual_4990	Protocol_5	Site_613	741103	chr20	18156	0.024498618950402305	420.4274369135557	16203.45013208587	741103	0.025290575870071257	0.0012312741861694196	271150	-0.6432011070846743	FALSE	TRUE	HKI	Reference	Control
Individual_4991	Protocol_5	Site_613	349770	chr20	8435	0.024115847556966007	420.4274369135557	16203.45013208587	349770	0.02529057587007126	0.0012462941010020852	271150	-0.942577126988494	FALSE	TRUE	HKI	Reference	Control
Individual_4992	Protocol_5	Site_613	1538	chr20	43	0.027958387516254877	420.4274369135557	16203.45013208587	1538	0.025290575870071257	0.004184464791832838	271150	0.6375514621106637	FALSE	TRUE	HKI	Reference	Control
Individual_7380	Protocol_5	Site_882	8963	chr20	231	0.025772620774294323	420.4274369135557	16203.45013208587	8963	0.025290575870071257	0.0020574043855619106	271150	0.23429759730555405	FALSE	TRUE	LAZ	Reference	Control
Individual_7381	Protocol_5	Site_882	620188	chr20	15991	0.025784117074177507	420.4274369135557	16203.45013208587	620188	0.02529057587007126	0.001233904681731627	271150	0.3999832494464841	FALSE	TRUE	LAZ	Reference	Control
Individual_7385	Protocol_5	Site_882	42367	chr20	1047	0.024712630113059693	420.4274369135557	16203.45013208587	42367	0.02529057587007126	0.0014368660583506053	271150	-0.40222660536292315	FALSE	TRUE	LAZ	Reference	Control
Individual_7386	Protocol_5	Site_882	116244	chr20	3207	0.02758852069784247	420.4274369135557	16203.45013208587	116244	0.025290575870071257	0.0013018544737207908	271150	1.7651318746891318	FALSE	TRUE	LAZ	Reference	Control
LAZ019	Protocol_5	Site_882	142574	chr20	3577	0.025088725854643903	420.4274369135557	16203.45013208587	142574	0.02529057587007126	0.0012867263170093805	271150	-0.15687097773557523	TRUE	TRUE	LAZ	LAZ019	Important
Individual_7388	Protocol_5	Site_882	613669	chr20	14955	0.024369814997987516	420.4274369135557	16203.45013208587	613669	0.025290575870071257	0.0012340757578876624	271150	-0.746113734265217	FALSE	TRUE	LAZ	Reference	Control
Individual_7389	Protocol_5	Site_882	117680	chr20	2857	0.024277702243371856	420.4274369135557	16203.45013208587	117680	0.025290575870071257	0.0013008602996849596	271150	-0.7786182935590377	FALSE	TRUE	LAZ	Reference	Control
Individual_15207	Protocol_5	Site_1791	1488	chr20	30	0.020161290322580645	420.4274369135557	16203.45013208587	1488	0.025290575870071257	0.004248327465348673	271150	-1.2073658608775903	FALSE	TRUE	YUN	Reference	Control
Individual_15478	Protocol_5	Site_1791	322625	chr20	7990	0.024765594730724524	420.4274369135557	16203.45013208587	322625	0.025290575870071257	0.001248670681949626	271150	-0.4204320217777898	FALSE	TRUE	YUN	Reference	Control
Individual_15482	Protocol_5	Site_1791	987933	chr20	25612	0.0259248349837489	420.4274369135557	16203.45013208587	987933	0.025290575870071257	0.0012278950069217391	271150	0.5165418135119649	FALSE	TRUE	YUN	Reference	Control
Individual_15484	Protocol_5	Site_1791	463887	chr20	11991	0.025848967528730057	420.4274369135557	16203.45013208587	463887	0.025290575870071254	0.0012393193331184198	271150	0.4505631791071618	FALSE	TRUE	YUN	Reference	Control
Individual_15498	Protocol_5	Site_1791	290862	chr20	7427	0.025534445888428188	420.4274369135557	16203.45013208587	290862	0.025290575870071257	0.001252007146593028	271150	0.1947832478596882	FALSE	TRUE	YUN	Reference	Control
Individual_15500	Protocol_5	Site_1791	546869	chr20	13537	0.02475364301139761	420.4274369135557	16203.45013208587	546869	0.025290575870071257	0.0012360620611069012	271150	-0.4343898866961581	FALSE	TRUE	YUN	Reference	Control
Individual_15502	Protocol_5	Site_1791	759710	chr20	19019	0.025034552658251174	420.4274369135557	16203.45013208587	759710	0.025290575870071257	0.0012309433360579776	271150	-0.20798943730422423	FALSE	TRUE	YUN	Reference	Control
Individual_15503	Protocol_5	Site_1791	545022	chr20	13793	0.025307235304262946	420.4274369135557	16203.45013208587	545022	0.025290575870071257	0.0012361238479761108	271150	0.01347715620806487	FALSE	TRUE	YUN	Reference	Control
Individual_15509	Protocol_5	Site_1791	24853	chr20	552	0.02221059831811049	420.4274369135557	16203.45013208587	24853	0.025290575870071257	0.0015730818902308624	271150	-1.9579257577676106	FALSE	TRUE	YUN	Reference	Control
YUN039	Protocol_5	Site_1791	254544	chr20	6310	0.02478942736815639	420.4274369135557	16203.45013208587	254544	0.025290575870071257	0.0012568267125830528	271150	-0.3987411286675295	TRUE	TRUE	YUN	YUN039	Important
Individual_15519	Protocol_5	Site_1791	16293	chr20	417	0.02559381329405266	420.4274369135557	16203.45013208587	16293	0.025290575870071257	0.001730798464520884	271150	0.17520088571683876	FALSE	TRUE	YUN	Reference	Control
CRU001	Protocol_7	Site_345	445079	chr21	8796	0.019762783685592894	3342.740424878818	252124.41755015726	445079	0.01308481470328748	2.820688590381065e-4	271150	23.674960096900467	TRUE	TRUE	CRU	CRU001	Important
Individual_2718	Protocol_7	Site_345	594058	chr21	7621	0.01282871369462241	3342.740424878818	252124.41755015726	594058	0.013084814703287482	2.6886174547109253e-4	271150	-0.9525379232227275	FALSE	TRUE	CRU	Reference	Control
Individual_2723	Protocol_7	Site_345	517151	chr21	6813	0.013174101954748225	3342.740424878818	252124.41755015726	517151	0.013084814703287482	2.7480781987767103e-4	271150	0.3249079720529383	FALSE	TRUE	CRU	Reference	Control
Individual_2724	Protocol_7	Site_345	1124129	chr21	14799	0.013164859193206474	3342.740424878818	252124.41755015726	1124129	0.013084814703287482	2.490710365000457e-4	271150	0.3213721315965915	FALSE	TRUE	CRU	Reference	Control
Individual_2725	Protocol_7	Site_345	211976	chr21	2704	0.012756161074838662	3342.740424878818	252124.41755015726	211976	0.013084814703287482	3.338692127894907e-4	271150	-0.9843783609243464	FALSE	TRUE	CRU	Reference	Control
